Unnamed: 0,timestamp,location,price,last4ccnum,Time,Lat,Lon,Probable_cars,LastName,FirstName,CarID,CurrentEmploymentType,CurrentEmploymentTitle,LoyaltyCard
58,01/17/2014 07:59,Brew've Been Served,19.39,4795,2014-01-17 07:59:00,36.05412208,24.9012157,34,Vann,Edvard,34,Security,Perimeter Control,L8566
59,01/06/2014 12:00,Brewed Awakenings,5.72,7688,2014-01-06 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L4164
60,01/06/2014 12:00,Brewed Awakenings,16.89,2540,2014-01-06 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L5947
61,01/06/2014 12:00,Brewed Awakenings,4.35,8332,2014-01-06 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L2070
62,01/07/2014 12:00,Brewed Awakenings,12.17,7688,2014-01-07 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L4164
63,01/07/2014 12:00,Brewed Awakenings,64.84,3853,2014-01-07 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L1485
64,01/07/2014 12:00,Brewed Awakenings,71.59,2540,2014-01-07 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L5947
65,01/07/2014 12:00,Brewed Awakenings,6.72,8332,2014-01-07 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L2070
66,01/08/2014 12:00,Brewed Awakenings,11.73,7688,2014-01-08 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L4164
67,01/08/2014 12:00,Brewed Awakenings,12.32,2540,2014-01-08 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L5947
68,01/08/2014 12:00,Brewed Awakenings,15.03,8332,2014-01-08 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L2070
69,01/10/2014 12:00,Brewed Awakenings,13.82,7688,2014-01-10 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L4164
70,01/10/2014 12:00,Brewed Awakenings,6.17,2540,2014-01-10 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L5947
71,01/10/2014 12:00,Brewed Awakenings,13.9,8332,2014-01-10 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L2070
72,01/15/2014 12:00,Brewed Awakenings,91.62,2540,2014-01-15 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L5947
73,01/15/2014 12:00,Brewed Awakenings,3.62,8332,2014-01-15 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L2070
74,01/16/2014 12:00,Brewed Awakenings,17.91,7688,2014-01-16 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L4164
75,01/16/2014 12:00,Brewed Awakenings,6.53,2540,2014-01-16 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L5947
76,01/16/2014 12:00,Brewed Awakenings,6.39,8332,2014-01-16 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L2070
77,01/17/2014 12:00,Brewed Awakenings,8.16,7688,2014-01-17 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L4164
78,01/17/2014 12:00,Brewed Awakenings,88.69,2540,2014-01-17 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L5947
79,01/17/2014 12:00,Brewed Awakenings,6.0,8332,2014-01-17 12:00:00,36.0480286,24.87956611,34,Vann,Edvard,34,Security,Perimeter Control,L2070
80,01/14/2014 13:14,Katerinas Café,29.12,8156,2014-01-14 13:14:00,36.05449605,24.89991039,34,Vann,Edvard,34,Security,Perimeter Control,L5224
81,01/14/2014 13:21,Katerinas Café,34.45,7792,2014-01-14 13:21:00,36.05449605,24.89991039,34,Vann,Edvard,34,Security,Perimeter Control,L5756
82,01/14/2014 13:22,Katerinas Café,10.03,6895,2014-01-14 13:22:00,36.05449605,24.89991039,34,Vann,Edvard,34,Security,Perimeter Control,L3366
83,01/14/2014 13:32,Katerinas Café,20.95,7354,2014-01-14 13:32:00,36.05449605,24.89991039,34,Vann,Edvard,34,Security,Perimeter Control,L9254
84,01/14/2014 13:34,Katerinas Café,29.1,4795,2014-01-14 13:34:00,36.05449605,24.89991039,34,Vann,Edvard,34,Security,Perimeter Control,L8566
85,01/19/2014 13:00,Katerinas Café,35.01,7354,2014-01-19 13:00:00,36.05449605,24.89991039,34,Vann,Edvard,34,Security,Perimeter Control,L9254
86,01/19/2014 13:23,Katerinas Café,70.22,4795,2014-01-19 13:23:00,36.05449605,24.89991039,34,Vann,Edvard,34,Security,Perimeter Control,L8566
87,01/06/2014 12:57,Hippokampos,9.16,8156,2014-01-06 12:57:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L5224
88,01/06/2014 13:20,Hippokampos,34.03,6691,2014-01-06 13:20:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L6267
89,01/06/2014 13:21,Hippokampos,28.23,9551,2014-01-06 13:21:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L5777
90,01/06/2014 13:23,Hippokampos,13.26,4795,2014-01-06 13:23:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L8566
91,01/08/2014 13:12,Hippokampos,26.55,8332,2014-01-08 13:12:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L2070
92,01/08/2014 13:15,Hippokampos,9.03,4795,2014-01-08 13:15:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L8566
93,01/10/2014 13:20,Hippokampos,79.26,4795,2014-01-10 13:20:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L8566
94,01/11/2014 19:26,Hippokampos,66.21,7688,2014-01-11 19:26:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L4164
95,01/11/2014 19:27,Hippokampos,32.63,9683,2014-01-11 19:27:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L7291
96,01/11/2014 19:29,Hippokampos,63.21,4795,2014-01-11 19:29:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L8566
97,01/11/2014 19:33,Hippokampos,11.13,1877,2014-01-11 19:33:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L3014
98,01/17/2014 13:16,Hippokampos,38.21,2418,2014-01-17 13:16:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L9018
99,01/17/2014 13:27,Hippokampos,14.57,4795,2014-01-17 13:27:00,36.07669601,24.85757651,34,Vann,Edvard,34,Security,Perimeter Control,L8566
100,01/16/2014 13:22,Abila Zacharo,64.71,1286,2014-01-16 13:22:00,36.06343222,24.85097602,34,Vann,Edvard,34,Security,Perimeter Control,L3572
101,01/16/2014 13:27,Abila Zacharo,31.31,3547,2014-01-16 13:27:00,36.06343222,24.85097602,34,Vann,Edvard,34,Security,Perimeter Control,L9362
102,01/16/2014 13:39,Abila Zacharo,69.27,4795,2014-01-16 13:39:00,36.06343222,24.85097602,34,Vann,Edvard,34,Security,Perimeter Control,L8566
103,01/18/2014 19:36,Abila Zacharo,21.29,4795,2014-01-18 19:36:00,36.06343222,24.85097602,34,Vann,Edvard,34,Security,Perimeter Control,L8566
104,01/09/2014 13:12,Gelatogalore,19.2,5407,2014-01-09 13:12:00,36.05976911,24.85798298,34,Vann,Edvard,34,Security,Perimeter Control,L4034
105,01/09/2014 13:21,Gelatogalore,23.45,4795,2014-01-09 13:21:00,36.05976911,24.85798298,34,Vann,Edvard,34,Security,Perimeter Control,L8566
106,01/07/2014 13:24,Kalami Kafenion,45.05,1286,2014-01-07 13:24:00,36.06584068,24.85237211,34,Vann,Edvard,34,Security,Perimeter Control,L3572
107,01/07/2014 13:24,Kalami Kafenion,11.64,5407,2014-01-07 13:24:00,36.06584068,24.85237211,34,Vann,Edvard,34,Security,Perimeter Control,L4034
108,01/07/2014 13:33,Kalami Kafenion,18.06,4795,2014-01-07 13:33:00,36.06584068,24.85237211,34,Vann,Edvard,34,Security,Perimeter Control,L8566
109,01/10/2014 19:45,Guy's Gyros,23.61,6816,2014-01-10 19:45:00,36.055793,24.90258074,34,Vann,Edvard,34,Security,Perimeter Control,L8148
110,01/10/2014 19:54,Guy's Gyros,27.78,4795,2014-01-10 19:54:00,36.055793,24.90258074,34,Vann,Edvard,34,Security,Perimeter Control,L8566
111,01/14/2014 19:59,Guy's Gyros,94.26,7108,2014-01-14 19:59:00,36.055793,24.90258074,34,Vann,Edvard,34,Security,Perimeter Control,L6544
112,01/14/2014 20:01,Guy's Gyros,23.59,4795,2014-01-14 20:01:00,36.055793,24.90258074,34,Vann,Edvard,34,Security,Perimeter Control,L8566
113,01/15/2014 13:22,Guy's Gyros,14.37,1415,2014-01-15 13:22:00,36.055793,24.90258074,34,Vann,Edvard,34,Security,Perimeter Control,L7783
114,01/17/2014 19:29,Guy's Gyros,19.68,6816,2014-01-17 19:29:00,36.055793,24.90258074,34,Vann,Edvard,34,Security,Perimeter Control,L8148
115,01/17/2014 19:46,Guy's Gyros,16.83,6901,2014-01-17 19:46:00,36.055793,24.90258074,34,Vann,Edvard,34,Security,Perimeter Control,L9363
116,01/17/2014 19:53,Guy's Gyros,35.1,4795,2014-01-17 19:53:00,36.055793,24.90258074,34,Vann,Edvard,34,Security,Perimeter Control,L8566
117,01/19/2014 15:26,Frydos Autosupply n' More,56.09,3484,2014-01-19 15:26:00,36.05502066,24.90186113,34,Vann,Edvard,34,Security,Perimeter Control,L2490
118,01/19/2014 15:53,Frydos Autosupply n' More,209.76,4795,2014-01-19 15:53:00,36.05502066,24.90186113,34,Vann,Edvard,34,Security,Perimeter Control,L8566
119,01/09/2014 20:19,General Grocer,285.34,4795,2014-01-09 20:19:00,36.0603738,24.85654194,34,Vann,Edvard,34,Security,Perimeter Control,L8566
120,01/15/2014 19:56,General Grocer,126.2,7819,2014-01-15 19:56:00,36.0603738,24.85654194,34,Vann,Edvard,34,Security,Perimeter Control,L5259
121,01/10/2014 14:41,Octavio's Office Supplies,139.72,4795,2014-01-10 14:41:00,36.05852747,24.85788532,34,Vann,Edvard,34,Security,Perimeter Control,L8566
122,01/11/2014 16:24,Ahaggo Museum,89.32,4795,2014-01-11 16:24:00,36.0771632,24.87621264,34,Vann,Edvard,34,Security,Perimeter Control,L8566
123,01/11/2014 17:16,Ahaggo Museum,52.14,9683,2014-01-11 17:16:00,36.0771632,24.87621264,34,Vann,Edvard,34,Security,Perimeter Control,L7291
124,01/06/2014 07:28,Brew've Been Served,11.34,4795,2014-01-06 07:28:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L8566
125,01/06/2014 07:35,Brew've Been Served,8.33,6816,2014-01-06 07:35:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L8148
126,01/06/2014 07:37,Brew've Been Served,4.24,7384,2014-01-06 07:37:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L3800
127,01/06/2014 07:38,Brew've Been Served,4.17,5368,2014-01-06 07:38:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L2247
128,01/06/2014 07:43,Brew've Been Served,9.6,4948,2014-01-06 07:43:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L9406
129,01/06/2014 07:43,Brew've Been Served,16.9,9683,2014-01-06 07:43:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L7291
130,01/07/2014 07:27,Brew've Been Served,5.08,7384,2014-01-07 07:27:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L3800
131,01/07/2014 07:31,Brew've Been Served,12.74,5368,2014-01-07 07:31:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L2247
132,01/07/2014 07:33,Brew've Been Served,7.09,4795,2014-01-07 07:33:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L8566
133,01/08/2014 07:48,Brew've Been Served,32.92,3853,2014-01-08 07:48:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L1485
134,01/08/2014 07:48,Brew've Been Served,8.27,6816,2014-01-08 07:48:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L8148
135,01/08/2014 07:48,Brew've Been Served,19.17,9683,2014-01-08 07:48:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L7291
136,01/08/2014 07:50,Brew've Been Served,33.68,9405,2014-01-08 07:50:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L3259
137,01/08/2014 07:55,Brew've Been Served,91.87,3484,2014-01-08 07:55:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L2490
138,01/08/2014 07:57,Brew've Been Served,74.88,5368,2014-01-08 07:57:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L2247
139,01/08/2014 07:58,Brew've Been Served,8.4,5407,2014-01-08 07:58:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L4034
140,01/08/2014 08:00,Brew've Been Served,32.3,4795,2014-01-08 08:00:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L8566
141,01/08/2014 08:01,Brew've Been Served,3.92,8202,2014-01-08 08:01:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L2343
142,01/08/2014 08:01,Brew've Been Served,17.13,7819,2014-01-08 08:01:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L5259
143,01/08/2014 08:01,Brew've Been Served,3.42,7384,2014-01-08 08:01:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L3800
144,01/09/2014 07:43,Brew've Been Served,5.43,5368,2014-01-09 07:43:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L2247
145,01/09/2014 07:46,Brew've Been Served,4.4,4948,2014-01-09 07:46:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L9406
146,01/09/2014 07:48,Brew've Been Served,5.3,7384,2014-01-09 07:48:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L3800
147,01/09/2014 07:48,Brew've Been Served,34.85,7354,2014-01-09 07:48:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L9254
148,01/09/2014 07:48,Brew've Been Served,5.13,4795,2014-01-09 07:48:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L8566
149,01/10/2014 07:45,Brew've Been Served,5.01,3484,2014-01-10 07:45:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L2490
150,01/10/2014 07:47,Brew've Been Served,44.88,4948,2014-01-10 07:47:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L9406
151,01/10/2014 07:48,Brew've Been Served,13.32,9405,2014-01-10 07:48:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L3259
152,01/10/2014 07:49,Brew've Been Served,89.93,9683,2014-01-10 07:49:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L7291
153,01/10/2014 07:51,Brew've Been Served,12.77,5407,2014-01-10 07:51:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L4034
154,01/10/2014 07:54,Brew've Been Served,83.44,7384,2014-01-10 07:54:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L3800
155,01/10/2014 07:55,Brew've Been Served,85.91,5368,2014-01-10 07:55:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L2247
156,01/13/2014 07:36,Brew've Been Served,16.39,5368,2014-01-13 07:36:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L2247
157,01/13/2014 07:38,Brew've Been Served,8.04,7384,2014-01-13 07:38:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L3800
158,01/13/2014 07:40,Brew've Been Served,8.0,9683,2014-01-13 07:40:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L7291
159,01/14/2014 07:35,Brew've Been Served,7.31,7354,2014-01-14 07:35:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L9254
160,01/14/2014 07:40,Brew've Been Served,5.87,9683,2014-01-14 07:40:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L7291
161,01/14/2014 07:45,Brew've Been Served,14.04,4948,2014-01-14 07:45:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L9406
162,01/14/2014 07:45,Brew've Been Served,10.96,3484,2014-01-14 07:45:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L2490
163,01/14/2014 07:45,Brew've Been Served,16.53,9405,2014-01-14 07:45:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L3259
164,01/14/2014 07:48,Brew've Been Served,6.45,3853,2014-01-14 07:48:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L1485
165,01/14/2014 07:53,Brew've Been Served,9.53,8202,2014-01-14 07:53:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L2343
166,01/14/2014 07:53,Brew've Been Served,8.24,7384,2014-01-14 07:53:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L3800
167,01/14/2014 07:53,Brew've Been Served,3.66,6816,2014-01-14 07:53:00,36.05412208,24.9012157,17,Flecha,Sven,17,Information Technology,IT Technician,L8148
