timestamp_x,location,price,last4ccnum,loyaltynum,Timestamp,id,lat,long
2014-01-06 07:54:00,Coffee Cameleon,11.86,2142,L9637,2014-01-06 07:54:00,3,36.07455111,24.86572498
2014-01-06 07:54:00,Coffee Cameleon,11.86,2142,L9637,2014-01-06 07:54:00,11,36.07802799,24.85935456
2014-01-06 07:54:00,Coffee Cameleon,11.86,2142,L9637,2014-01-06 07:54:00,17,36.04996549,24.88116799
2014-01-06 07:54:00,Coffee Cameleon,11.86,2142,L9637,2014-01-06 07:54:00,19,36.063445,24.8764977
2014-01-06 07:54:00,Coffee Cameleon,11.86,2142,L9637,2014-01-06 07:54:00,27,36.06069037,24.88254356
2014-01-06 07:55:00,Hallowed Grounds,8.05,9551,L5777,2014-01-06 07:55:00,3,36.07248388,24.86668065
2014-01-06 07:55:00,Hallowed Grounds,8.05,9551,L5777,2014-01-06 07:55:00,6,36.0519512,24.88022988
2014-01-06 07:55:00,Hallowed Grounds,8.05,9551,L5777,2014-01-06 07:55:00,7,36.06080298,24.87623558
2014-01-06 07:55:00,Hallowed Grounds,8.05,9551,L5777,2014-01-06 07:55:00,11,36.07804536,24.86228903
2014-01-06 07:55:00,Hallowed Grounds,8.05,9551,L5777,2014-01-06 07:55:00,17,36.04857009,24.87956509
2014-01-06 07:55:00,Hallowed Grounds,8.05,9551,L5777,2014-01-06 07:55:00,19,36.06049287,24.87617601
2014-01-06 07:55:00,Hallowed Grounds,8.05,9551,L5777,2014-01-06 07:55:00,27,36.05774515,24.88243204
2014-01-06 07:55:00,Brew've Been Served,3.67,3484,L2490,2014-01-06 07:55:00,3,36.07248388,24.86668065
2014-01-06 07:55:00,Brew've Been Served,3.67,3484,L2490,2014-01-06 07:55:00,6,36.0519512,24.88022988
2014-01-06 07:55:00,Brew've Been Served,3.67,3484,L2490,2014-01-06 07:55:00,7,36.06080298,24.87623558
2014-01-06 07:55:00,Brew've Been Served,3.67,3484,L2490,2014-01-06 07:55:00,11,36.07804536,24.86228903
2014-01-06 07:55:00,Brew've Been Served,3.67,3484,L2490,2014-01-06 07:55:00,17,36.04857009,24.87956509
2014-01-06 07:55:00,Brew've Been Served,3.67,3484,L2490,2014-01-06 07:55:00,19,36.06049287,24.87617601
2014-01-06 07:55:00,Brew've Been Served,3.67,3484,L2490,2014-01-06 07:55:00,27,36.05774515,24.88243204
2014-01-06 07:59:00,Brew've Been Served,8.88,7819,L5259,2014-01-06 07:59:00,3,36.06836606,24.87526674
2014-01-06 07:59:00,Brew've Been Served,8.88,7819,L5259,2014-01-06 07:59:00,7,36.05189648,24.879585
2014-01-06 07:59:00,Brew've Been Served,8.88,7819,L5259,2014-01-06 07:59:00,11,36.0708104,24.86817617
2014-01-06 07:59:00,Brew've Been Served,8.88,7819,L5259,2014-01-06 07:59:00,19,36.0515301,24.87956806
2014-01-06 07:59:00,Brew've Been Served,8.88,7819,L5259,2014-01-06 07:59:00,21,36.04996188,24.88114804
2014-01-06 07:59:00,Brew've Been Served,8.88,7819,L5259,2014-01-06 07:59:00,27,36.04837407,24.87956712
2014-01-06 07:59:00,Brew've Been Served,8.88,7819,L5259,2014-01-06 07:59:00,29,36.05279803,24.88288016
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L4034,2014-01-06 08:00:00,1,36.05772284,24.88241043
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L4034,2014-01-06 08:00:00,3,36.06637461,24.87639572
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L4034,2014-01-06 08:00:00,5,36.06733772,24.87493044
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L4034,2014-01-06 08:00:00,7,36.04888503,24.87956815
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L4034,2014-01-06 08:00:00,11,36.06962219,24.87011006
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L4034,2014-01-06 08:00:00,19,36.04852564,24.87956645
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L4034,2014-01-06 08:00:00,21,36.04857046,24.87957227
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L4034,2014-01-06 08:00:00,23,36.04996032,24.88116306
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L4034,2014-01-06 08:00:00,25,36.04959731,24.87958081
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L4034,2014-01-06 08:00:00,29,36.05192245,24.88054149
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L3366,2014-01-06 08:00:00,1,36.05772284,24.88241043
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L3366,2014-01-06 08:00:00,3,36.06637461,24.87639572
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L3366,2014-01-06 08:00:00,5,36.06733772,24.87493044
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L3366,2014-01-06 08:00:00,7,36.04888503,24.87956815
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L3366,2014-01-06 08:00:00,11,36.06962219,24.87011006
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L3366,2014-01-06 08:00:00,19,36.04852564,24.87956645
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L3366,2014-01-06 08:00:00,21,36.04857046,24.87957227
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L3366,2014-01-06 08:00:00,23,36.04996032,24.88116306
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L3366,2014-01-06 08:00:00,25,36.04959731,24.87958081
2014-01-06 08:00:00,Brew've Been Served,4.27,5407,L3366,2014-01-06 08:00:00,29,36.05192245,24.88054149
2014-01-06 08:01:00,Hallowed Grounds,10.07,1874,L4424,2014-01-06 08:01:00,1,36.05471549,24.88250029
2014-01-06 08:01:00,Hallowed Grounds,10.07,1874,L4424,2014-01-06 08:01:00,8,36.06068386,24.88255597
2014-01-06 08:01:00,Hallowed Grounds,10.07,1874,L4424,2014-01-06 08:01:00,23,36.04856447,24.87957104
2014-01-06 08:01:00,Hallowed Grounds,10.07,1874,L4424,2014-01-06 08:01:00,29,36.04988462,24.87957811
2014-01-06 08:06:00,Brew've Been Served,18.24,3853,L1485,2014-01-06 08:06:00,3,36.05152501,24.87957374
2014-01-06 08:06:00,Brew've Been Served,18.24,3853,L1485,2014-01-06 08:06:00,11,36.05747626,24.87618553
2014-01-06 08:06:00,Brew've Been Served,18.24,3853,L1485,2014-01-06 08:06:00,13,36.05026055,24.88681788
2014-01-06 08:06:00,Brew've Been Served,18.24,3853,L1485,2014-01-06 08:06:00,22,36.05437733,24.90017414
2014-01-06 08:06:00,Brew've Been Served,18.24,3853,L1485,2014-01-06 08:06:00,28,36.07182558,24.87219292
2014-01-06 08:06:00,Brew've Been Served,15.58,4434,L2169,2014-01-06 08:06:00,3,36.05152501,24.87957374
2014-01-06 08:06:00,Brew've Been Served,15.58,4434,L2169,2014-01-06 08:06:00,11,36.05747626,24.87618553
2014-01-06 08:06:00,Brew've Been Served,15.58,4434,L2169,2014-01-06 08:06:00,13,36.05026055,24.88681788
2014-01-06 08:06:00,Brew've Been Served,15.58,4434,L2169,2014-01-06 08:06:00,22,36.05437733,24.90017414
2014-01-06 08:06:00,Brew've Been Served,15.58,4434,L2169,2014-01-06 08:06:00,28,36.07182558,24.87219292
2014-01-06 08:07:00,Brew've Been Served,5.66,6901,L9363,2014-01-06 08:07:00,3,36.04852466,24.87957527
2014-01-06 08:07:00,Brew've Been Served,5.66,6901,L9363,2014-01-06 08:07:00,13,36.04995039,24.88115079
2014-01-06 08:07:00,Brew've Been Served,5.66,6901,L9363,2014-01-06 08:07:00,14,36.06160401,24.8847668
2014-01-06 08:16:00,Brew've Been Served,14.97,1286,L3572,2014-01-06 08:16:00,2,36.07803917,24.86230681
2014-01-06 08:16:00,Brew've Been Served,14.97,1286,L3572,2014-01-06 08:16:00,5,36.05542991,24.87616741
2014-01-06 08:16:00,Brew've Been Served,14.97,1286,L3572,2014-01-06 08:16:00,15,36.05039962,24.89285105
2014-01-06 08:16:00,Brew've Been Served,14.97,1286,L3572,2014-01-06 08:16:00,30,36.05039699,24.89284578
2014-01-06 08:16:00,Brew've Been Served,11.2,8411,L6110,2014-01-06 08:16:00,2,36.07803917,24.86230681
2014-01-06 08:16:00,Brew've Been Served,11.2,8411,L6110,2014-01-06 08:16:00,5,36.05542991,24.87616741
2014-01-06 08:16:00,Brew've Been Served,11.2,8411,L6110,2014-01-06 08:16:00,15,36.05039962,24.89285105
2014-01-06 08:16:00,Brew've Been Served,11.2,8411,L6110,2014-01-06 08:16:00,30,36.05039699,24.89284578
2014-01-06 08:17:00,Brew've Been Served,15.39,8202,L2343,2014-01-06 08:17:00,2,36.07668249,24.86448593
2014-01-06 08:17:00,Brew've Been Served,15.39,8202,L2343,2014-01-06 08:17:00,5,36.05248338,24.87651158
2014-01-06 08:17:00,Brew've Been Served,15.39,8202,L2343,2014-01-06 08:17:00,15,36.05027242,24.88685799
2014-01-06 08:23:00,Abila Airport,4540.08,9220,L4063,2014-01-06 08:23:00,2,36.06835408,24.87527647
2014-01-06 08:23:00,Abila Airport,4540.08,9220,L4063,2014-01-06 08:23:00,9,36.07671107,24.8644903
2014-01-06 11:57:00,Carlyle Chemical Inc.,3959.66,9220,L4063,2014-01-06 11:57:00,19,36.0506985,24.87526691
2014-01-06 13:24:00,Guy's Gyros,15.44,1415,L7783,2014-01-06 13:24:00,23,36.06302033,24.85513145
2014-01-06 13:24:00,Guy's Gyros,15.44,1415,L7783,2014-01-06 13:24:00,104,36.05013374,24.87772804
2014-01-06 13:27:00,Abila Zacharo,30.08,7688,L4164,2014-01-06 13:27:00,1,36.07402886,24.86570477
2014-01-06 13:27:00,Abila Zacharo,30.08,7688,L4164,2014-01-06 13:27:00,34,36.07098283,24.86817784
2014-01-06 13:27:00,Abila Zacharo,30.08,7688,L4164,2014-01-06 13:27:00,104,36.05028176,24.85086541
2014-01-06 13:27:00,Abila Zacharo,50.14,1286,L3288,2014-01-06 13:27:00,1,36.07402886,24.86570477
2014-01-06 13:27:00,Abila Zacharo,50.14,1286,L3288,2014-01-06 13:27:00,34,36.07098283,24.86817784
2014-01-06 13:27:00,Abila Zacharo,50.14,1286,L3288,2014-01-06 13:27:00,104,36.05028176,24.85086541
2014-01-06 13:28:00,Katerinas Café,33.54,8411,L6110,2014-01-06 13:28:00,1,36.0709881,24.86817958
2014-01-06 13:28:00,Katerinas Café,33.54,8411,L6110,2014-01-06 13:28:00,2,36.05034962,24.88990091
2014-01-06 13:28:00,Katerinas Café,33.54,8411,L6110,2014-01-06 13:28:00,23,36.05666785,24.8699198
2014-01-06 13:28:00,Katerinas Café,33.54,8411,L6110,2014-01-06 13:28:00,33,36.04834282,24.87957457
2014-01-06 13:28:00,Katerinas Café,33.54,8411,L6110,2014-01-06 13:28:00,34,36.06955762,24.872153
2014-01-06 13:28:00,Katerinas Café,33.54,8411,L6110,2014-01-06 13:28:00,104,36.05037465,24.84184316
2014-01-06 13:28:00,Kalami Kafenion,8.64,5407,L4034,2014-01-06 13:28:00,1,36.0709881,24.86817958
2014-01-06 13:28:00,Kalami Kafenion,8.64,5407,L4034,2014-01-06 13:28:00,2,36.05034962,24.88990091
2014-01-06 13:28:00,Kalami Kafenion,8.64,5407,L4034,2014-01-06 13:28:00,23,36.05666785,24.8699198
2014-01-06 13:28:00,Kalami Kafenion,8.64,5407,L4034,2014-01-06 13:28:00,33,36.04834282,24.87957457
2014-01-06 13:28:00,Kalami Kafenion,8.64,5407,L4034,2014-01-06 13:28:00,34,36.06955762,24.872153
2014-01-06 13:28:00,Kalami Kafenion,8.64,5407,L4034,2014-01-06 13:28:00,104,36.05037465,24.84184316
2014-01-06 13:28:00,Kalami Kafenion,8.64,5407,L3014,2014-01-06 13:28:00,1,36.0709881,24.86817958
2014-01-06 13:28:00,Kalami Kafenion,8.64,5407,L3014,2014-01-06 13:28:00,2,36.05034962,24.88990091
2014-01-06 13:28:00,Kalami Kafenion,8.64,5407,L3014,2014-01-06 13:28:00,23,36.05666785,24.8699198
2014-01-06 13:28:00,Kalami Kafenion,8.64,5407,L3014,2014-01-06 13:28:00,33,36.04834282,24.87957457
2014-01-06 13:28:00,Kalami Kafenion,8.64,5407,L3014,2014-01-06 13:28:00,34,36.06955762,24.872153
2014-01-06 13:28:00,Kalami Kafenion,8.64,5407,L3014,2014-01-06 13:28:00,104,36.05037465,24.84184316
2014-01-06 13:57:00,Hippokampos,8.64,1877,L4034,2014-01-06 13:57:00,11,36.05912336,24.85657531
2014-01-06 13:57:00,Hippokampos,8.64,1877,L4034,2014-01-06 13:57:00,21,36.05854657,24.85671024
2014-01-06 13:57:00,Hippokampos,8.64,1877,L3014,2014-01-06 13:57:00,11,36.05912336,24.85657531
2014-01-06 13:57:00,Hippokampos,8.64,1877,L3014,2014-01-06 13:57:00,21,36.05854657,24.85671024
2014-01-06 13:30:00,Guy's Gyros,16.92,7384,L3800,2014-01-06 13:30:00,6,36.05195077,24.8770285
2014-01-06 13:35:00,Hippokampos,36.54,2681,L1107,2014-01-06 13:35:00,4,36.05575716,24.87507217
2014-01-06 13:35:00,Hippokampos,36.54,2681,L1107,2014-01-06 13:35:00,22,36.05192549,24.87686617
2014-01-06 13:37:00,Ouzeri Elian,20.56,6816,L8148,2014-01-06 13:37:00,4,36.04941172,24.87957253
2014-01-06 13:37:00,Ouzeri Elian,20.56,6816,L8148,2014-01-06 13:37:00,17,36.04993341,24.88114867
2014-01-06 13:41:00,Gelatogalore,22.64,7889,L6119,2014-01-06 13:41:00,16,36.06206773,24.85483393
2014-01-06 13:42:00,Ouzeri Elian,20.4,6895,L3366,2014-01-06 13:42:00,26,36.05036955,24.88987555
2014-01-06 13:46:00,Guy's Gyros,30.82,9635,L3191,2014-01-06 13:46:00,20,36.04835576,24.87957627
2014-01-06 13:46:00,Katerinas Café,18.56,6899,L6267,2014-01-06 13:46:00,20,36.04835576,24.87957627
2014-01-06 13:48:00,Ouzeri Elian,20.74,5368,L2247,2014-01-06 13:48:00,16,36.04941394,24.87957523
2014-01-06 13:48:00,Ouzeri Elian,30.87,5921,L3295,2014-01-06 13:48:00,16,36.04941394,24.87957523
2014-01-06 13:50:00,Katerinas Café,13.59,1874,L4424,2014-01-06 13:50:00,5,36.05027089,24.88697662
2014-01-06 13:50:00,Katerinas Café,32.64,9617,L5553,2014-01-06 13:50:00,5,36.05027089,24.88697662
2014-01-06 13:52:00,Kalami Kafenion,22.31,4434,L2169,2014-01-06 13:52:00,3,36.05034188,24.88990329
2014-01-06 13:52:00,Kalami Kafenion,22.31,4434,L2169,2014-01-06 13:52:00,8,36.05662136,24.86558692
2014-01-06 13:52:00,Kalami Kafenion,22.31,4434,L2169,2014-01-06 13:52:00,29,36.05110402,24.87163205
2014-01-06 13:52:00,Kalami Kafenion,22.31,4434,L2169,2014-01-06 13:52:00,35,36.04993314,24.8811481
2014-01-06 13:52:00,Gelatogalore,36.33,3492,L7814,2014-01-06 13:52:00,3,36.05034188,24.88990329
2014-01-06 13:52:00,Gelatogalore,36.33,3492,L7814,2014-01-06 13:52:00,8,36.05662136,24.86558692
2014-01-06 13:52:00,Gelatogalore,36.33,3492,L7814,2014-01-06 13:52:00,29,36.05110402,24.87163205
2014-01-06 13:52:00,Gelatogalore,36.33,3492,L7814,2014-01-06 13:52:00,35,36.04993314,24.8811481
2014-01-06 13:54:00,Abila Zacharo,23.15,9405,L3259,2014-01-06 13:54:00,8,36.05572116,24.87521704
2014-01-06 13:54:00,Abila Zacharo,23.15,9405,L3259,2014-01-06 13:54:00,19,36.05102531,24.8751784
2014-01-06 13:58:00,Hippokampos,38.25,8202,L2343,2014-01-06 13:58:00,11,36.05667847,24.85948541
2014-01-06 13:59:00,Katerinas Café,39.41,3853,L1485,2014-01-06 13:59:00,11,36.05671129,24.86471602
2014-01-06 13:59:00,Katerinas Café,39.41,3853,L1485,2014-01-06 13:59:00,14,36.0503696,24.8959588
2014-01-06 13:59:00,Katerinas Café,39.41,3853,L1485,2014-01-06 13:59:00,18,36.05024861,24.88698576
2014-01-06 13:59:00,Katerinas Café,39.41,3853,L1485,2014-01-06 13:59:00,21,36.05663158,24.86547509
2014-01-06 14:00:00,Kalami Kafenion,13.08,7117,L6417,2014-01-06 14:00:00,14,36.05025222,24.8869896
2014-01-06 14:00:00,Kalami Kafenion,13.08,7117,L6417,2014-01-06 14:00:00,21,36.05662125,24.87065442
2014-01-06 14:00:00,Kalami Kafenion,13.08,7117,L6417,2014-01-06 14:00:00,24,36.0630186,24.85507516
2014-01-06 14:00:00,Gelatogalore,23.41,7819,L5259,2014-01-06 14:00:00,14,36.05025222,24.8869896
2014-01-06 14:00:00,Gelatogalore,23.41,7819,L5259,2014-01-06 14:00:00,21,36.05662125,24.87065442
2014-01-06 14:00:00,Gelatogalore,23.41,7819,L5259,2014-01-06 14:00:00,24,36.0630186,24.85507516
2014-01-06 14:04:00,Hippokampos,30.88,4948,L9406,2014-01-06 14:04:00,24,36.05665949,24.86998003
2014-01-06 14:04:00,Hippokampos,30.88,4948,L9406,2014-01-06 14:04:00,25,36.04918667,24.88021587
2014-01-06 14:04:00,Hippokampos,30.88,4948,L9406,2014-01-06 14:04:00,27,36.05667062,24.86555621
2014-01-06 14:15:00,Kalami Kafenion,27.4,8129,L8328,2014-01-06 14:15:00,12,36.05668319,24.86020398
2014-01-06 14:17:00,Katerinas Café,19.65,6901,L9363,2014-01-06 14:17:00,13,36.04925065,24.87957432
2014-01-06 17:28:00,U-Pump,59.51,3484,L2490,2014-01-06 17:28:00,9,36.08191004,24.85911874
2014-01-06 20:15:00,Frydos Autosupply n' More,175.87,5368,L2247,2014-01-06 20:15:00,14,36.06096563,24.89935383
2014-01-06 20:29:00,Katerinas Café,17.92,9405,L3259,2014-01-06 20:29:00,1,36.07398405,24.86571871
2014-01-06 20:30:00,Katerinas Café,28.0,6691,L6267,2014-01-06 20:30:00,1,36.07095602,24.86817352
2014-01-06 20:30:00,Katerinas Café,28.0,6691,L6267,2014-01-06 20:30:00,13,36.06012673,24.90539266
2014-01-06 20:33:00,Katerinas Café,15.52,5921,L3295,2014-01-06 20:33:00,1,36.06649578,24.88013422
2014-01-06 20:36:00,Hippokampos,26.8,1877,L3014,2014-01-06 20:36:00,29,36.05473644,24.90005886
2014-01-06 20:59:00,Katerinas Café,26.1,3492,L7814,2014-01-06 20:59:00,16,36.05473256,24.88276647
2014-01-06 21:12:00,Katerinas Café,26.51,4948,L9406,2014-01-06 21:12:00,24,36.06526698,24.8951624
2014-01-07 07:31:00,Brew've Been Served,12.74,5368,L2247,2014-01-07 07:31:00,16,36.07425682,24.86529911
2014-01-07 07:31:00,Brew've Been Served,12.74,5368,L2247,2014-01-07 07:31:00,26,36.06999928,24.88425797
2014-01-07 07:37:00,Hallowed Grounds,8.91,8129,L8328,2014-01-07 07:37:00,28,36.07149554,24.87387731
2014-01-07 07:46:00,Coffee Cameleon,9.1,5921,L3295,2014-01-07 07:46:00,8,36.04837656,24.87957044
2014-01-07 07:46:00,Coffee Cameleon,9.1,5921,L3295,2014-01-07 07:46:00,10,36.05783075,24.87619009
2014-01-07 07:46:00,Coffee Cameleon,9.1,5921,L3295,2014-01-07 07:46:00,14,36.0577309,24.88242275
2014-01-07 07:46:00,Coffee Cameleon,9.1,5921,L3295,2014-01-07 07:46:00,16,36.07146943,24.86545319
2014-01-07 07:46:00,Coffee Cameleon,9.1,5921,L3295,2014-01-07 07:46:00,21,36.05550554,24.90225105
2014-01-07 07:46:00,Coffee Cameleon,9.1,5921,L3295,2014-01-07 07:46:00,34,36.04995263,24.88115083
2014-01-07 07:47:00,Hallowed Grounds,7.88,1310,L8012,2014-01-07 07:47:00,10,36.05482829,24.87620082
2014-01-07 07:47:00,Hallowed Grounds,7.88,1310,L8012,2014-01-07 07:47:00,14,36.05473658,24.88249875
2014-01-07 07:47:00,Hallowed Grounds,7.88,1310,L8012,2014-01-07 07:47:00,16,36.07054152,24.86754111
2014-01-07 07:47:00,Hallowed Grounds,7.88,1310,L8012,2014-01-07 07:47:00,23,36.05443689,24.9002541
2014-01-07 07:47:00,Hallowed Grounds,7.88,1310,L8012,2014-01-07 07:47:00,34,36.04856471,24.87957507
2014-01-07 07:48:00,Hallowed Grounds,18.97,7108,L6544,2014-01-07 07:48:00,7,36.07052512,24.86755832
2014-01-07 07:48:00,Hallowed Grounds,18.97,7108,L6544,2014-01-07 07:48:00,10,36.05195025,24.87664709
2014-01-07 07:48:00,Hallowed Grounds,18.97,7108,L6544,2014-01-07 07:48:00,14,36.0527454,24.88139768
2014-01-07 07:48:00,Hallowed Grounds,18.97,7108,L6544,2014-01-07 07:48:00,16,36.06962094,24.86972546
2014-01-07 07:48:00,Hallowed Grounds,18.97,7108,L6544,2014-01-07 07:48:00,18,36.06305191,24.89370689
2014-01-07 07:48:00,Hallowed Grounds,18.97,7108,L6544,2014-01-07 07:48:00,32,36.06436705,24.87644906
2014-01-07 07:50:00,Brew've Been Served,4.39,5407,L4034,2014-01-07 07:50:00,7,36.06947384,24.87269805
2014-01-07 07:50:00,Brew've Been Served,4.39,5407,L4034,2014-01-07 07:50:00,10,36.04888684,24.87957443
2014-01-07 07:50:00,Brew've Been Served,4.39,5407,L4034,2014-01-07 07:50:00,14,36.04837742,24.87957565
2014-01-07 07:50:00,Brew've Been Served,4.39,5407,L4034,2014-01-07 07:50:00,16,36.06832541,24.87488902
2014-01-07 07:50:00,Brew've Been Served,4.39,5407,L4034,2014-01-07 07:50:00,18,36.06314903,24.88786284
2014-01-07 07:50:00,Brew've Been Served,4.39,5407,L4034,2014-01-07 07:50:00,19,36.07981775,24.85496231
2014-01-07 07:50:00,Brew've Been Served,4.39,5407,L4034,2014-01-07 07:50:00,20,36.0502404,24.88685887
2014-01-07 07:50:00,Brew've Been Served,4.39,5407,L4034,2014-01-07 07:50:00,25,36.05469612,24.89183965
2014-01-07 07:50:00,Brew've Been Served,4.39,5407,L4034,2014-01-07 07:50:00,32,36.05845927,24.87616855
2014-01-07 07:50:00,Hallowed Grounds,9.61,3492,L7814,2014-01-07 07:50:00,7,36.06947384,24.87269805
2014-01-07 07:50:00,Hallowed Grounds,9.61,3492,L7814,2014-01-07 07:50:00,10,36.04888684,24.87957443
2014-01-07 07:50:00,Hallowed Grounds,9.61,3492,L7814,2014-01-07 07:50:00,14,36.04837742,24.87957565
2014-01-07 07:50:00,Hallowed Grounds,9.61,3492,L7814,2014-01-07 07:50:00,16,36.06832541,24.87488902
2014-01-07 07:50:00,Hallowed Grounds,9.61,3492,L7814,2014-01-07 07:50:00,18,36.06314903,24.88786284
2014-01-07 07:50:00,Hallowed Grounds,9.61,3492,L7814,2014-01-07 07:50:00,19,36.07981775,24.85496231
2014-01-07 07:50:00,Hallowed Grounds,9.61,3492,L7814,2014-01-07 07:50:00,20,36.0502404,24.88685887
2014-01-07 07:50:00,Hallowed Grounds,9.61,3492,L7814,2014-01-07 07:50:00,25,36.05469612,24.89183965
